division_number,date_reported,date_occurred,area,area_name,reporting_district,part,crime_code,crime_description,modus_operandi,victim_age,victim_sex,victim_descent,premise_code,premise_description,weapon_code,weapon_description,status,status_description,crime_code_1,crime_code_2,crime_code_3,crime_code_4,location,cross_street,latitude,longitude,case_number
231116349,01-12-2023,03-11-2023 12:00,11,Northeast,1129,2,649,DOCUMENT FORGERY / STOLEN FELONY,1822 0100 0923,36,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,649,,,,6400    POLLARD                      ST,,34.1198,-118.1783,1933
230125468,03-12-2023,03-12-2023 10:30,1,Central,111,1,440,THEFT PLAIN - PETTY ($950 & UNDER),2034 0344 2049 0910 2051,37,M,B,801,MTA BUS,,,IC,Invest Cont,440,,,,FIGUEROA,SUNSET,34.0627,-118.2463,1934
231016762,04-12-2023,02-12-2023 01:45,10,West Valley,1045,1,310,BURGLARY,1822 1607 0344,0,,,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,5500    LINDLEY                      AV,,34.1754,-118.5273,1935
230222020,02-12-2023,29-11-2023 09:26,2,Rampart,205,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0104 0344 0325 0913,0,M,W,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,600 N  DILLON                       ST,,34.0786,-118.2788,1936
231116467,04-12-2023,01-12-2023 22:30,11,Northeast,1141,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385,0,,,101,STREET,,,IC,Invest Cont,331,,,,N  KENMORE                      AV,HOLLYWOOD                    BL,34.1018,-118.2973,1937
231820311,04-12-2023,01-12-2023 00:42,18,Southeast,1824,2,354,THEFT OF IDENTITY,0100 1822 0922,30,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,9300 S  CENTRAL                      AV,,33.9518,-118.2554,1938
230320679,03-12-2023,30-11-2023 12:00,3,Southwest,314,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,27TH                         ST,7TH                          AV,34.0306,-118.3241,1939
231718604,03-12-2023,01-12-2023 01:50,17,Devonshire,1753,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385 1202,65,M,W,104,DRIVEWAY,,,IC,Invest Cont,331,,,,9900    OSO                          AV,,34.25,-118.5754,1940
231421075,01-12-2023,30-11-2023 17:47,14,Pacific,1485,1,330,BURGLARY FROM VEHICLE,0344 1300,42,M,B,718,MASSAGE PARLOR,,,IC,Invest Cont,330,,,,S  SEPULVEDA                    BL,W  MANCHESTER                   AV,33.9598,-118.3962,1941
230516483,04-12-2023,12-11-2023 03:00,5,Harbor,523,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",,15,F,W,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,810,812,,,2100    JOHN S GIBSON                BL,,33.7567,-118.2895,1942
230516490,04-12-2023,25-11-2023 18:00,5,Harbor,531,1,330,BURGLARY FROM VEHICLE,1300 0344 0329,0,,,101,STREET,,,IC,Invest Cont,330,,,,26000    BELLE PORTE                  AV,,33.7868,-118.302,1943
230320646,02-12-2023,30-11-2023 12:00,3,Southwest,326,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,EDGEHILL                     DR,27TH                         ST,34.0309,-118.3024,1944
230125503,03-12-2023,03-12-2023 16:35,1,Central,162,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0352,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,700 W  7TH                          ST,,34.048,-118.2577,1945
231016668,02-12-2023,30-11-2023 18:30,10,West Valley,1097,1,310,BURGLARY,1420 1822 1609 0329 0321 1202,69,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,16400    MULHOLLAND                   DR,,34.1413,-118.506,1946
232117287,04-12-2023,04-12-2023 08:30,21,Topanga,2173,1,310,BURGLARY,1607,0,,,719,MEDICAL/DENTAL OFFICES,,,IC,Invest Cont,310,,,,23000    VENTURA                      BL,,34.1649,-118.6269,1947
231917396,04-12-2023,03-12-2023 22:30,19,Mission,1919,1,510,VEHICLE - STOLEN,,0,,,104,DRIVEWAY,,,IC,Invest Cont,510,,,,13000    FOOTHILL                     BL,,34.296,-118.4178,1948
231614663,04-12-2023,03-12-2023 17:50,16,Foothill,1675,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,11000    PENDLETON                    ST,,34.2394,-118.3717,1949
230618496,01-12-2023,15-11-2023 17:00,6,Hollywood,649,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,5100    HOLLYWOOD                    BL,,34.1018,-118.3006,1950
230601162,03-12-2023,03-12-2023 01:00,6,Hollywood,642,1,220,ATTEMPTED ROBBERY,0430 1300 1100 0400 0416 1822,30,M,O,101,STREET,102,HAND GUN,IC,Invest Cont,220,230,,,1500 N  STANLEY                      AV,,34.0981,-118.3561,1951
230125422,02-12-2023,28-11-2023 06:50,1,Central,138,1,648,ARSON,1822 1501,0,X,X,203,OTHER BUSINESS,506,FIRE,IC,Invest Cont,648,,,,400 E  2ND                          ST,,34.0475,-118.239,1952
232117285,04-12-2023,04-12-2023 13:30,21,Topanga,2156,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),325,0,,,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,21900    VANOWEN                      ST,,34.1938,-118.6044,1953
230916976,02-12-2023,05-10-2023 20:01,9,Van Nuys,984,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 1501,24,X,W,203,OTHER BUSINESS,,,IC,Invest Cont,442,,,,14500    VENTURA                      BL,,34.1509,-118.4487,1954
230516473,03-12-2023,03-12-2023 12:30,5,Harbor,555,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,300 N  GRAND                        AV,,33.7451,-118.2901,1955
231321416,01-12-2023,24-11-2023 03:40,13,Newton,1321,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),344,36,M,B,213,WAREHOUSE,,,IC,Invest Cont,331,,,,2300 S  BROADWAY,,34.028,-118.268,1956
230717841,02-12-2023,02-12-2023 00:20,7,Wilshire,701,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1309 0421 0216 1822,45,M,B,203,OTHER BUSINESS,511,VERBAL THREAT,IC,Invest Cont,930,,,,700    LA CIENEGA                   BL,,34.0839,-118.3765,1957
231321518,03-12-2023,03-12-2023 17:45,13,Newton,1333,1,210,ROBBERY,1822 1402 0945 0104 0325 0400,0,X,X,405,CLOTHING STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,998,,,3200 S  CENTRAL                      AV,,34.0174,-118.2621,1958
230717830,01-12-2023,26-11-2023 17:00,7,Wilshire,782,1,310,BURGLARY,0358 0344,36,F,W,221,PUBLIC STORAGE,,,IC,Invest Cont,310,,,,5900    BURCHARD                     AV,,34.0365,-118.3734,1959
230901158,04-12-2023,02-12-2023 18:22,9,Van Nuys,985,1,210,ROBBERY,1402 0322 0325,0,,,409,BEAUTY SUPPLY STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,998,,,4500    VAN NUYS                     BL,,34.15,-118.4424,1960
231917326,01-12-2023,30-11-2023 18:20,19,Mission,1905,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),325,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,13800    FOOTHILL                     BL,,34.3155,-118.4343,1961
231224106,01-12-2023,01-12-2023 06:45,12,77th Street,1211,1,310,BURGLARY,0358 0344 1607 0216,0,X,X,702,OFFICE BUILDING/OFFICE,,,IC,Invest Cont,310,,,,5400    CRENSHAW                     BL,,33.993,-118.3307,1962
230414982,03-12-2023,02-12-2023 07:00,4,Hollenbeck,468,2,354,THEFT OF IDENTITY,0100 0922,39,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,100 S  LORENA                       ST,,34.0388,-118.1987,1963
231820204,01-12-2023,01-12-2023 20:00,18,Southeast,1841,2,624,BATTERY - SIMPLE ASSAULT,0913 0342 0400 0429,28,F,H,104,DRIVEWAY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,10700 S  VERMONT                      AV,,33.9391,-118.2916,1964
230916993,02-12-2023,28-11-2023 02:45,9,Van Nuys,964,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385 1602,43,M,W,101,STREET,,,IC,Invest Cont,331,,,,4800    MURIETTA                     AV,,34.1576,-118.439,1965
231421214,03-12-2023,03-12-2023 16:56,14,Pacific,1494,2,623,BATTERY POLICE (SIMPLE),0400 1271,0,M,O,212,TRANSPORTATION FACILITY (AIRPORT),500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,623,,,,WORLD                        WY,SKY                          WY,33.9455,-118.3998,1966
231321453,02-12-2023,02-12-2023 06:08,13,Newton,1371,2,354,THEFT OF IDENTITY,100,37,F,B,750,CYBERSPACE,,,IC,Invest Cont,354,,,,200 W  58TH                         ST,,33.9897,-118.2763,1967
230125510,03-12-2023,03-12-2023 17:10,1,Central,119,2,888,TRESPASSING,0910 2004 1501,0,X,X,834,LA UNION STATION (NOT LINE SPECIFIC),,,IC,Invest Cont,888,,,,800 N  ALAMEDA                      ST,,34.0561,-118.2375,1968
232018707,02-12-2023,29-11-2023 12:30,20,Olympic,2035,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 1602 0385 0344,20,F,D,707,GARAGE/CARPORT,,,IC,Invest Cont,331,,,,3400    WILSHIRE                     BL,,34.0618,-118.2977,1969
230516424,01-12-2023,01-12-2023 13:30,5,Harbor,531,1,310,BURGLARY,0352 0380 0104 1606 0344,0,X,X,202,LIQUOR STORE,,,IC,Invest Cont,310,,,,1700    PACIFIC COAST                HY,,33.7866,-118.3044,1970
231820325,04-12-2023,03-12-2023 07:36,18,Southeast,1844,2,354,THEFT OF IDENTITY,0100 1822 0922,0,,,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,800 E  111TH                        PL,,33.9351,-118.2609,1971
230125536,04-12-2023,04-12-2023 04:45,1,Central,111,2,624,BATTERY - SIMPLE ASSAULT,0444 0429,27,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,500 N  BROADWAY,,34.058,-118.241,1972
230221868,01-12-2023,29-11-2023 15:58,2,Rampart,211,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1300,29,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,745,,,,500 N  MARIPOSA                     AV,,34.079,-118.2992,1973
231224117,02-12-2023,02-12-2023 03:30,12,77th Street,1259,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,300 E  73RD                         ST,,33.9739,-118.2696,1974
231224277,04-12-2023,04-12-2023 15:40,12,77th Street,1259,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,0,,,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,300 E  74TH                         ST,,33.973,-118.2696,1975
230916987,02-12-2023,07-10-2023 15:00,9,Van Nuys,963,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385 1602,31,M,O,101,STREET,,,IC,Invest Cont,331,,,,14800    HARTSOOK                     ST,,34.164,-118.4553,1976
232117249,03-12-2023,02-12-2023 20:00,21,Topanga,2177,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,JULIANNA                     PL,BURBANK                      BL,34.174,-118.5888,1977
230125507,03-12-2023,03-12-2023 04:05,1,Central,135,1,330,BURGLARY FROM VEHICLE,1300 0329 1307 0344,28,F,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,300 S  MAIN                         ST,,34.0495,-118.2459,1978
232018660,02-12-2023,02-12-2023 08:45,20,Olympic,2039,2,624,BATTERY - SIMPLE ASSAULT,0444 1310 0400 1822,46,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,2700 W  8TH                          ST,,34.0598,-118.2865,1979
231820280,03-12-2023,03-12-2023 18:25,18,Southeast,1846,2,901,VIOLATION OF RESTRAINING ORDER,1202 0913 2038,70,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,901,,,,1400 E  IMPERIAL                     HY,,33.9323,-118.2502,1980
231116471,04-12-2023,02-12-2023 03:45,11,Northeast,1127,1,330,BURGLARY FROM VEHICLE,0344 0358 1609,0,,,101,STREET,,,IC,Invest Cont,330,,,,200    NEWLAND                      ST,,34.1168,-118.1846,1981
231421115,01-12-2023,03-11-2023 19:00,14,Pacific,1441,2,946,OTHER MISCELLANEOUS CRIME,0903 1519,29,M,O,101,STREET,,,IC,Invest Cont,946,,,,PACIFIC,WASHINGTON,33.9797,-118.4656,1982
231016659,01-12-2023,01-12-2023 16:45,10,West Valley,1023,2,903,CONTEMPT OF COURT,1202 2038,65,F,W,101,STREET,,,IC,Invest Cont,903,,,,19100    HAYNES                       ST,,34.1898,-118.5491,1983
232018671,03-12-2023,03-12-2023 08:00,20,Olympic,2029,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,400 S  VERMONT                      AV,,34.0669,-118.2917,1984
230125574,04-12-2023,04-12-2023 16:10,1,Central,132,2,888,TRESPASSING,0910 1501,0,,,135,MTA PROPERTY OR PARKING LOT,,,IC,Invest Cont,888,,,,200 S  HOPE                         ST,,34.0549,-118.2511,1985
231518434,02-12-2023,02-12-2023 12:30,15,N Hollywood,1555,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),325,39,M,I,203,OTHER BUSINESS,,,IC,Invest Cont,442,,,,11300    MAGNOLIA                     BL,,34.1649,-118.3774,1986
230618538,02-12-2023,02-12-2023 01:00,6,Hollywood,636,1,210,ROBBERY,1822 0444 0400 0344,52,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,6500    HOLLYWOOD                    BL,,34.1034,-118.3325,1987
230320709,02-12-2023,17-10-2023 17:00,3,Southwest,312,2,946,OTHER MISCELLANEOUS CRIME,1300 0329,40,M,W,101,STREET,,,IC,Invest Cont,946,,,,2700 S  SYCAMORE                     AV,,34.0313,-118.3547,1988
230414976,03-12-2023,01-12-2023 13:51,4,Hollenbeck,421,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),325,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,343,,,,2100 N  BROADWAY,,34.0732,-118.2189,1989
230618589,02-12-2023,01-12-2023 18:00,6,Hollywood,648,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 1822,0,,,707,GARAGE/CARPORT,,,IC,Invest Cont,740,,,,5400    CARLTON                      WY,,34.1005,-118.3071,1990
231518329,01-12-2023,27-11-2023 19:00,15,N Hollywood,1544,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,500    BELLINGHAM,,34.1581,-118.3987,1991
230701068,01-12-2023,01-12-2023 16:50,7,Wilshire,724,1,330,BURGLARY FROM VEHICLE,1307 1402 1409 1300 0344,24,M,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,100    THE GROVE                    DR,,34.0736,-118.3563,1992
231321523,03-12-2023,03-12-2023 14:22,13,Newton,1313,1,110,CRIMINAL HOMICIDE,1100 0906 0913 1218 2004 0430 1816 1270,44,M,H,122,"VEHICLE, PASSENGER/TRUCK",102,HAND GUN,IC,Invest Cont,110,,,,16TH,SAN PEDRO,34.0299,-118.2559,1993
232117193,02-12-2023,02-12-2023 21:25,21,Topanga,2136,1,210,ROBBERY,0334 0344 1822,0,M,W,244,TOBACCO SHOP,102,HAND GUN,IC,Invest Cont,210,,,,21200    SHERMAN                      WY,,34.2011,-118.5974,1994
231016768,04-12-2023,04-12-2023 14:24,10,West Valley,1079,1,210,ROBBERY,1822 0325,0,,,404,DEPARTMENT STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,15900    VENTURA                      BL,,34.1599,-118.4766,1995
231116396,03-12-2023,02-12-2023 13:23,11,Northeast,1132,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0913 0421 0432 0319,32,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,IC,Invest Cont,930,,,,3800    LOS FELIZ                    BL,,34.1146,-118.2755,1996
230717857,02-12-2023,02-12-2023 13:40,7,Wilshire,732,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0104 0325 1822 0344,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,442,,,,6600    WILSHIRE                     BL,,34.0665,-118.3662,1997
231016781,04-12-2023,04-12-2023 18:20,10,West Valley,1031,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0431,0,,,103,ALLEY,512,MACE/PEPPER SPRAY,IC,Invest Cont,230,,,,19300    VICTORY                      BL,,34.1866,-118.5535,1998
230917030,03-12-2023,05-10-2023 03:18,9,Van Nuys,969,2,354,THEFT OF IDENTITY,928,29,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,4900    COLDWATER CANYON             AV,,34.1597,-118.4138,1999
231116412,03-12-2023,02-12-2023 12:25,11,Northeast,1136,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0913 0408 2002 0432 1813 0400,28,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,4300    TOLAND                       WY,,34.1211,-118.2223,2000
230414911,01-12-2023,01-12-2023 11:00,4,Hollenbeck,453,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1814 1309 1243 0400 0416,23,F,H,504,OTHER RESIDENCE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,1300    MICHIGAN                     AV,,34.0498,-118.2214,2001
231917332,02-12-2023,01-12-2023 22:30,19,Mission,1991,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 1814 0416 0408,34,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,8100    LANGDON                      AV,,34.2176,-118.4688,2002
231917352,01-12-2023,01-12-2023 21:00,19,Mission,1998,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),325,48,M,X,405,CLOTHING STORE,,,IC,Invest Cont,442,,,,7800    VAN NUYS                     BL,,34.2153,-118.4409,2003
231421217,04-12-2023,04-12-2023 01:00,14,Pacific,1458,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,4400    PURDUE                       AV,,34.001,-118.4129,2004
230817633,02-12-2023,02-12-2023 13:56,8,West LA,817,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),325,0,X,X,406,OTHER STORE,,,IC,Invest Cont,442,,,,10800    WEYBURN                      AV,,34.0623,-118.4434,2005
231421134,02-12-2023,02-12-2023 01:55,14,Pacific,1403,1,310,BURGLARY,0344 1609,0,X,X,301,GAS STATION,,,IC,Invest Cont,310,,,,10800    NATIONAL                     BL,,34.0301,-118.4272,2006
230222066,04-12-2023,03-12-2023 11:00,2,Rampart,233,1,330,BURGLARY FROM VEHICLE,1307 1609 0329 0344,36,M,W,101,STREET,,,IC,Invest Cont,330,,,,BENTON                       WY,BEVERLY                      BL,34.0699,-118.2777,2007
230320629,01-12-2023,01-12-2023 09:59,3,Southwest,331,2,354,THEFT OF IDENTITY,1822 0922 0930,34,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,4700    FERNDALE                     ST,,34.0276,-118.3461,2008
231518495,03-12-2023,08-11-2023 20:15,15,N Hollywood,1588,1,330,BURGLARY FROM VEHICLE,344,50,M,H,101,STREET,,,IC,Invest Cont,330,,,,3200    DE WITT                      DR,,34.1318,-118.3445,2009
230320669,01-12-2023,28-11-2023 15:45,3,Southwest,328,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344 1251 0394,20,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,3000 S  ROYAL                        ST,,34.0263,-118.2808,2010
232117222,02-12-2023,30-11-2023 21:53,21,Topanga,2143,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 2028,0,M,W,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,6600    FALLBROOK                    AV,,34.1883,-118.6274,2011
230618566,04-12-2023,04-12-2023 15:20,6,Hollywood,647,1,310,BURGLARY,1822 0344 1300 1606,0,,,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,5800 W  SUNSET                       BL,,34.0998,-118.3211,2012
230917047,04-12-2023,03-12-2023 15:20,9,Van Nuys,904,2,624,BATTERY - SIMPLE ASSAULT,1819 0444,29,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,14600    LULL                         ST,,34.2094,-118.452,2013
230125338,01-12-2023,01-12-2023 13:15,1,Central,119,2,888,TRESPASSING,0910 1501,0,X,X,834,LA UNION STATION (NOT LINE SPECIFIC),,,IC,Invest Cont,888,,,,800 N  ALAMEDA                      ST,,34.0561,-118.2375,2014
231224239,03-12-2023,03-12-2023 12:50,12,77th Street,1257,1,761,BRANDISH WEAPON,0342 1309 1822 0216 0334,42,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,761,,,,7600 S  BROADWAY,,33.9693,-118.285,2015
230618531,03-12-2023,03-12-2023 17:00,6,Hollywood,668,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),344,35,M,H,101,STREET,,,IC,Invest Cont,331,,,,SUNSET                       BL,VAN NESS                     AV,34.0981,-118.3158,2016
230320771,04-12-2023,04-12-2023 10:30,3,Southwest,353,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 0416 0401 1813 1814,0,,,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,3500    CHESAPEAKE                   AV,,34.0238,-118.3452,2017
231116423,03-12-2023,03-12-2023 02:00,11,Northeast,1184,1,210,ROBBERY,0344 0355 0334,23,F,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,GALVESTON                    ST,PORTIA                       ST,34.0773,-118.2539,2018
230717870,02-12-2023,02-12-2023 18:45,7,Wilshire,721,2,624,BATTERY - SIMPLE ASSAULT,1313 0444 0913,42,M,W,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,300    OAKHURST,,34.0735,-118.3828,2019
230717932,03-12-2023,03-12-2023 16:50,7,Wilshire,706,2,624,BATTERY - SIMPLE ASSAULT,0416 0444 0429,33,F,W,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,800 N  LA BREA                      AV,,34.0853,-118.3441,2020
230717925,04-12-2023,03-12-2023 23:40,7,Wilshire,721,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,8700 W  BEVERLY                      BL,,34.0768,-118.3806,2021
230125455,03-12-2023,03-12-2023 00:10,1,Central,182,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1300 0334 0302 2002 1310 0421,47,M,B,101,STREET,511,VERBAL THREAT,IC,Invest Cont,230,,,,GRAND,PICO,34.0389,-118.2643,2022
231016695,02-12-2023,02-12-2023 16:30,10,West Valley,1079,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1822 0329 0202 0311,0,M,W,101,STREET,,,IC,Invest Cont,745,,,,15800    VENTURA                      BL,,34.1599,-118.4766,2023
230717822,01-12-2023,24-11-2023 12:00,7,Wilshire,753,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,420,,,,5900    SAN VICENTE                  BL,,34.0552,-118.3584,2024
231518378,01-12-2023,24-11-2023 22:00,15,N Hollywood,1539,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),344,60,M,W,504,OTHER RESIDENCE,,,IC,Invest Cont,331,,,,5800    CLEON                        AV,,34.1758,-118.3681,2025
230301078,03-12-2023,03-12-2023 13:30,3,Southwest,377,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0360 0334 0416 0445 0552 0913 1251 1259 0602,14,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",308,STICK,IC,Invest Cont,230,,,,1200 W  39TH                         ST,,34.0155,-118.2974,2026
231224076,01-12-2023,30-11-2023 19:00,12,77th Street,1257,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,500 W  79TH                         ST,,33.9693,-118.285,2027
231116397,03-12-2023,02-12-2023 07:28,11,Northeast,1101,1,761,BRANDISH WEAPON,1822 0334 1309 0319 0443,38,M,H,109,PARK/PLAYGROUND,207,OTHER KNIFE,IC,Invest Cont,761,930,,,5100    ZOO                          DR,,34.1534,-118.3097,2028
230221973,01-12-2023,30-11-2023 12:00,2,Rampart,211,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385,67,M,H,101,STREET,,,IC,Invest Cont,331,,,,600 N  NEW HAMPSHIRE                AV,,34.0818,-118.2929,2029
